MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
70.0,3.0,69.0,9142.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,5,5.0,5.0,1900.0,2006,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,0.0,1.0,3.0,3.0,5,0.0,5.0,0.0,797.0,797.0,1.0,4,1.0,4.0,830.0,797.0,0.0,1627.0,0.0,0.0,2.0,0,4.0,1.0,3.0,10.0,6.0,0.0,5,1950.0,2,2.0,420.0,4.0,4.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,8.0,4.0,170108.0
75.0,3.0,53.0,5350.0,1.0,3,3.0,0.0,0,0.0,17,2.0,2.0,0.0,5,7.0,6.0,1920.0,1965,1.0,1.0,13.0,15.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,1,116.0,5.0,0.0,508.0,624.0,1.0,0,1.0,4.0,730.0,720.0,0.0,1450.0,0.0,0.0,1.0,0,3.0,1.0,3.0,7.0,6.0,0.0,5,1935.0,2,1.0,288.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,3,2008,8.0,4.0,120200.0
50.0,3.0,69.0,9143.0,1.0,3,3.0,0.0,0,0.0,17,2.0,2.0,0.0,0,5.0,7.0,1900.0,2003,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,346.0,346.0,1.0,0,1.0,4.0,709.0,308.0,0.0,1017.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,5,1961.0,2,1.0,308.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,118680.0
70.0,3.0,60.0,9600.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,5,5.0,5.0,1920.0,1960,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4,234.0,5.0,0.0,739.0,973.0,1.0,4,1.0,4.0,1377.0,973.0,0.0,2350.0,0.0,0.0,2.0,0,4.0,1.0,3.0,10.0,6.0,0.0,0,1930.0,2,2.0,393.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,181700.0
70.0,3.0,60.0,6000.0,1.0,3,3.0,0.0,0,0.0,17,2.0,2.0,0.0,5,5.0,6.0,1905.0,2005,1.0,1.0,8.0,8.0,2,0.0,2.0,4.0,0.0,1.0,3.0,3.0,5,0.0,5.0,0.0,572.0,572.0,1.0,0,1.0,4.0,884.0,656.0,0.0,1540.0,0.0,0.0,1.0,1,3.0,1.0,2.0,7.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,240.0,77.0,0.0,0.0,0.0,0.0,0.0,2,2008,8.0,4.0,124480.0
70.0,3.0,60.0,11340.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,5,2.0,5.0,1920.0,1950,1.0,1.0,8.0,8.0,2,0.0,1.0,4.0,0.0,1.0,3.0,3.0,5,0.0,5.0,0.0,723.0,723.0,1.0,4,1.0,4.0,723.0,363.0,0.0,1086.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,5,1920.0,2,2.0,400.0,4.0,4.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,11,2008,8.0,4.0,153167.0
70.0,3.0,60.0,10800.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,5,7.0,7.0,1890.0,1999,1.0,1.0,13.0,15.0,2,0.0,3.0,4.0,0.0,3.0,3.0,2.0,5,0.0,5.0,0.0,1313.0,1313.0,1.0,2,1.0,4.0,1313.0,1182.0,0.0,2495.0,0.0,0.0,2.0,0,3.0,1.0,3.0,10.0,6.0,1.0,5,1950.0,2,2.0,342.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,12,2008,8.0,4.0,280580.0
20.0,3.0,65.0,9750.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,2,5.0,6.0,1959.0,1959,1.0,1.0,8.0,8.0,1,164.0,3.0,4.0,1.0,3.0,3.0,3.0,4,200.0,5.0,0.0,784.0,984.0,1.0,2,1.0,4.0,984.0,0.0,0.0,984.0,1.0,0.0,1.0,0,2.0,1.0,1.0,5.0,6.0,0.0,5,1959.0,2,1.0,308.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,121400.0
20.0,3.0,52.0,8516.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,2,4.0,6.0,1958.0,2006,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,869.0,869.0,1.0,4,1.0,4.0,1093.0,0.0,0.0,1093.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,5,1959.0,2,1.0,308.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,126630.0
30.0,3.0,55.0,7111.0,1.0,0,3.0,0.0,4,0.0,3,2.0,2.0,0.0,2,5.0,7.0,1928.0,1983,1.0,1.0,14.0,15.0,2,0.0,2.0,4.0,0.0,3.0,3.0,3.0,3,406.0,5.0,0.0,329.0,1008.0,1.0,4,1.0,4.0,1143.0,0.0,0.0,1143.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,1.0,5,1992.0,2,1.0,288.0,4.0,4.0,2.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,119800.0
50.0,3.0,69.30579531442663,7425.0,1.0,0,3.0,0.0,0,0.0,3,2.0,2.0,0.0,0,7.0,7.0,1945.0,1950,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,672.0,672.0,1.0,2,1.0,4.0,1195.0,473.0,0.0,1668.0,0.0,0.0,1.0,1,3.0,1.0,2.0,8.0,6.0,0.0,1,1945.0,2,1.0,252.0,4.0,4.0,2.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,145880.0
50.0,3.0,69.30579531442663,7010.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,5.0,5.0,1935.0,1950,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4,175.0,5.0,0.0,849.0,1024.0,1.0,4,1.0,4.0,1144.0,594.0,0.0,1738.0,0.0,0.0,2.0,0,3.0,1.0,3.0,6.0,6.0,1.0,5,1950.0,2,1.0,240.0,4.0,4.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,156800.0
50.0,3.0,50.0,5000.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,5.0,7.0,1941.0,2006,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,600.0,5.0,0.0,72.0,672.0,1.0,0,1.0,4.0,832.0,378.0,0.0,1210.0,0.0,0.0,1.0,0,3.0,1.0,2.0,6.0,6.0,0.0,5,1941.0,2,1.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,128930.0
70.0,3.0,59.0,5870.0,1.0,3,3.0,0.0,0,0.0,3,2.0,2.0,0.0,5,6.0,6.0,1900.0,2000,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,554.0,554.0,1.0,0,1.0,4.0,736.0,554.0,0.0,1290.0,0.0,0.0,1.0,1,3.0,1.0,3.0,6.0,6.0,0.0,5,1926.0,2,1.0,200.0,4.0,4.0,2.0,38.0,112.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,107380.0
50.0,3.0,50.0,6000.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,6.0,7.0,1940.0,1989,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,521.0,5.0,0.0,460.0,981.0,1.0,0,1.0,4.0,1014.0,658.0,0.0,1672.0,0.0,0.0,1.0,1,3.0,1.0,2.0,6.0,6.0,1.0,5,1940.0,2,1.0,240.0,4.0,4.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,132970.0
30.0,3.0,50.0,6000.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,2,5.0,7.0,1924.0,2003,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,949.0,949.0,1.0,0,1.0,4.0,949.0,0.0,0.0,949.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,1.0,5,1924.0,2,2.0,370.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,108330.0
50.0,3.0,50.0,6000.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,6.0,7.0,1937.0,2000,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4,201.0,5.0,0.0,462.0,825.0,1.0,0,1.0,4.0,825.0,672.0,0.0,1497.0,0.0,0.0,2.0,0,3.0,1.0,3.0,5.0,6.0,0.0,5,2004.0,2,1.0,672.0,4.0,4.0,2.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,130780.0
50.0,3.0,50.0,6000.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,6.0,5.0,1939.0,1950,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,3,264.0,5.0,0.0,475.0,739.0,1.0,0,1.0,4.0,874.0,468.0,0.0,1342.0,0.0,0.0,2.0,0,2.0,1.0,3.0,7.0,6.0,1.0,5,1939.0,2,1.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,115300.0
45.0,3.0,50.0,5000.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,1,6.0,7.0,1926.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,992.0,992.0,1.0,0,1.0,4.0,1013.0,0.0,0.0,1013.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,5,1926.0,2,1.0,160.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,107316.0
50.0,3.0,60.0,5520.0,1.0,0,3.0,0.0,2,0.0,3,2.0,2.0,0.0,0,5.0,7.0,1920.0,1997,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,0,68.0,5.0,0.0,497.0,565.0,1.0,4,1.0,4.0,565.0,651.0,0.0,1216.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,3,1920.0,1,1.0,355.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,115240.0
20.0,3.0,99.0,5940.0,1.0,0,3.0,0.0,3,0.0,3,2.0,2.0,0.0,2,4.0,7.0,1946.0,1950,1.0,1.0,8.0,4.0,2,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5,441.4232350925291,5.0,0.0,560.7721041809458,1051.7775873886224,1.0,4,1.0,4.0,896.0,0.0,0.0,896.0,0.429893726431265,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,5,1946.0,2,1.0,280.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,117200.0
50.0,3.0,52.0,6240.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,4.0,7.0,1929.0,1950,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,2.0,3.0,3.0,3.0,1,80.0,5.0,0.0,624.0,704.0,1.0,0,1.0,4.0,624.0,512.0,0.0,1136.0,0.0,0.0,1.0,0,2.0,1.0,3.0,6.0,6.0,0.0,5,1990.0,2,1.0,336.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,110800.0
30.0,3.0,69.30579531442663,6120.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,2,5.0,6.0,1945.0,1995,1.0,1.0,9.0,10.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,2,1.0,4.0,808.0,0.0,0.0,808.0,0.0,0.0,1.0,0,1.0,1.0,3.0,6.0,6.0,0.0,1,1925.0,2,1.0,164.0,4.0,4.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,77260.0
50.0,3.0,52.0,6240.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,7.0,5.0,1939.0,1950,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,3.0,3.0,2.0,4,300.0,5.0,0.0,449.0,989.0,1.0,4,1.0,4.0,1245.0,764.0,0.0,2009.0,0.0,0.0,2.0,0,4.0,1.0,3.0,7.0,6.0,1.0,5,1939.0,2,2.0,400.0,4.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,132770.0
70.0,3.0,51.0,6120.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,5,5.0,5.0,1923.0,1950,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,3,203.0,5.0,0.0,897.0,1100.0,1.0,4,1.0,4.0,1226.0,676.0,0.0,1902.0,0.0,0.0,2.0,0,4.0,1.0,3.0,7.0,6.0,0.0,5,1960.0,2,2.0,576.0,4.0,4.0,2.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,10,2008,8.0,4.0,143350.0
50.0,3.0,60.0,9144.0,1.0,3,3.0,0.0,4,0.0,3,2.0,2.0,0.0,0,6.0,4.0,1915.0,2004,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,810.0,810.0,1.0,0,1.0,4.0,1170.0,546.0,0.0,1716.0,0.0,0.0,2.0,0,4.0,1.0,2.0,8.0,6.0,0.0,5,1970.0,2,2.0,672.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,3,2008,8.0,4.0,195600.0
60.0,3.0,57.0,8094.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,4,6.0,6.0,1910.0,1983,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,2.0,3.0,3.0,2.0,4,196.0,5.0,0.0,1046.0,1242.0,1.0,2,1.0,4.0,1242.0,742.0,0.0,1984.0,0.0,0.0,2.0,0,3.0,1.0,3.0,8.0,6.0,0.0,5,1978.1134057971014,2,1.0,360.0,4.0,4.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,8.0,4.0,162680.0
50.0,3.0,63.0,4347.0,1.0,3,3.0,0.0,4,0.0,17,2.0,2.0,0.0,0,6.0,6.0,1910.0,1950,1.0,1.0,8.0,8.0,2,0.0,2.0,4.0,0.0,2.0,3.0,3.0,5,0.0,5.0,0.0,796.0,796.0,1.0,0,1.0,4.0,825.0,784.0,0.0,1609.0,0.0,0.0,1.0,0,3.0,1.0,3.0,7.0,6.0,0.0,5,1910.0,2,1.0,228.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,130226.8
30.0,3.0,69.30579531442663,6291.0,1.0,0,3.0,0.0,4,0.0,9,2.0,2.0,0.0,2,6.0,6.0,1930.0,1950,1.0,1.0,11.0,15.0,2,0.0,2.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,768.0,768.0,1.0,4,1.0,4.0,768.0,0.0,0.0,768.0,0.0,0.0,1.0,0,1.0,1.0,3.0,4.0,6.0,0.0,5,1930.0,2,2.0,440.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,117630.0
70.0,3.0,60.0,10266.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,5,6.0,6.0,1952.0,1952,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4,372.0,5.0,0.0,396.0,768.0,1.0,4,1.0,4.0,768.0,768.0,0.0,1536.0,0.0,0.0,1.0,1,4.0,1.0,3.0,7.0,6.0,0.0,5,1952.0,2,1.0,308.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,144760.0
50.0,3.0,60.0,6876.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,0,6.0,6.0,1938.0,1958,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,1272.0,1272.0,1.0,4,1.0,4.0,1272.0,0.0,0.0,1969.0,0.0,0.0,2.0,0,4.0,1.0,3.0,9.0,6.0,1.0,5,1938.0,2,2.0,400.0,4.0,4.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,11,2008,8.0,4.0,197858.8
50.0,3.0,69.30579531442663,10320.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,0,5.0,6.0,1915.0,1978,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5,0.0,5.0,0.0,880.0,880.0,1.0,2,1.0,4.0,880.0,428.0,0.0,1308.0,0.0,0.0,2.0,0,2.0,1.0,3.0,6.0,6.0,0.0,5,1950.0,2,2.0,400.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,149680.0
30.0,3.0,60.0,7200.0,1.0,3,3.0,0.0,0,0.0,9,2.0,2.0,0.0,2,6.0,7.0,1925.0,1992,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,1040.0,1040.0,1.0,2,1.0,4.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,5,1993.0,2,2.0,320.0,4.0,4.0,2.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,152830.0
50.0,3.0,62.0,7006.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,0,6.0,6.0,1925.0,1950,1.0,1.0,11.0,12.0,2,0.0,3.0,4.0,2.0,3.0,3.0,3.0,4,121.0,5.0,0.0,647.0,768.0,1.0,4,1.0,4.0,788.0,448.0,0.0,1236.0,1.0,0.0,2.0,0,3.0,1.0,3.0,6.0,6.0,1.0,5,1985.0,2,1.0,384.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,122500.0
30.0,3.0,60.0,10320.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,2,5.0,6.0,1912.0,1991,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,1.0,3.0,3.0,5,0.0,5.0,0.0,451.0,451.0,1.0,4,1.0,4.0,759.0,0.0,0.0,759.0,0.0,0.0,1.0,0,1.0,1.0,3.0,5.0,6.0,0.0,5,1997.0,2,2.0,576.0,4.0,4.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,95700.0
70.0,3.0,60.0,10320.0,1.0,3,3.0,0.0,4,0.0,9,2.0,2.0,0.0,5,3.0,5.0,1915.0,1950,1.0,1.0,8.0,1.0,2,0.0,1.0,4.0,2.0,3.0,3.0,3.0,5,0.0,5.0,0.0,536.0,536.0,1.0,0,1.0,4.0,808.0,536.0,0.0,1344.0,0.0,0.0,2.0,0,3.0,1.0,3.0,8.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,130400.0
20.0,3.0,82.0,9488.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,6.0,1947.0,1993,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,1046.0,1046.0,1.0,2,1.0,4.0,1054.0,0.0,0.0,1054.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,5,1947.0,2,1.0,240.0,4.0,4.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,9,2008,8.0,4.0,110210.0
85.0,3.0,69.30579531442663,11235.0,1.0,3,3.0,0.0,0,0.0,19,2.0,2.0,0.0,6,5.0,6.0,1963.0,1963,1.0,1.0,6.0,14.0,2,0.0,3.0,4.0,1.0,2.0,3.0,2.0,0,784.0,5.0,0.0,197.0,981.0,1.0,4,1.0,4.0,1075.0,0.0,0.0,1075.0,1.0,0.0,1.0,0,3.0,1.0,2.0,6.0,6.0,0.0,5,1996.0,2,2.0,440.0,4.0,4.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,145360.0
80.0,3.0,80.0,13014.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,7,6.0,5.0,1978.0,1978,1.0,1.0,6.0,10.0,1,39.0,3.0,4.0,1.0,3.0,3.0,2.0,0,528.0,5.0,0.0,480.0,1008.0,1.0,4,1.0,4.0,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,1,1978.0,2,2.0,484.0,4.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2008,8.0,4.0,139030.0
20.0,3.0,68.0,10265.0,1.0,0,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,7.0,1967.0,2005,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0,758.0,5.0,0.0,234.0,992.0,1.0,0,1.0,4.0,992.0,0.0,0.0,992.0,1.0,0.0,1.0,0,3.0,1.0,2.0,6.0,6.0,0.0,1,1967.0,1,1.0,294.0,4.0,4.0,2.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,133180.0
85.0,3.0,69.30579531442663,7703.0,1.0,0,3.0,0.0,1,0.0,19,2.0,2.0,0.0,6,6.0,6.0,1978.0,1978,1.0,1.0,6.0,6.0,0,40.0,3.0,4.0,1.0,2.0,3.0,1.0,0,450.0,5.0,0.0,0.0,450.0,1.0,0,1.0,4.0,1034.0,0.0,0.0,1034.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,2,1978.0,0,2.0,504.0,4.0,4.0,2.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,127680.0
20.0,3.0,69.30579531442663,9981.0,1.0,0,3.0,0.0,0,0.0,19,2.0,2.0,0.0,2,5.0,5.0,1967.0,1967,1.0,1.0,8.0,8.0,1,340.0,3.0,4.0,1.0,3.0,3.0,2.0,1,221.0,5.0,0.0,852.0,1073.0,1.0,2,1.0,4.0,1073.0,0.0,0.0,1073.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1967.0,1,1.0,270.0,4.0,4.0,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3,2008,8.0,4.0,140490.0
85.0,3.0,69.30579531442663,7400.0,1.0,0,3.0,0.0,1,0.0,19,2.0,2.0,0.0,6,5.0,5.0,1984.0,1984,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,2.0,2.0,3.0,2.0,3,104.0,5.0,0.0,0.0,1060.0,1.0,4,1.0,4.0,1126.0,0.0,0.0,1126.0,1.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,0.0,1,1984.0,2,2.0,506.0,4.0,4.0,2.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,8.0,4.0,120260.0
70.0,3.0,60.0,12900.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,4.0,1920.0,1950,1.0,1.0,3.0,12.0,2,0.0,3.0,4.0,2.0,3.0,3.0,3.0,1,1300.0,5.0,0.0,0.0,1300.0,1.0,1,1.0,4.0,1140.0,0.0,0.0,1140.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,4,1920.0,2,2.0,400.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,145171.8
20.0,3.0,94.0,9239.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,5.0,6.0,1963.0,2003,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,2,634.0,5.0,0.0,326.0,960.0,1.0,0,1.0,4.0,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0,3.0,1.0,2.0,6.0,6.0,0.0,1,1963.0,0,1.0,300.0,4.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,131400.0
20.0,3.0,88.0,14175.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,2,6.0,6.0,1956.0,1956,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,1.0,2,776.0,5.0,0.0,212.0,988.0,1.0,4,1.0,4.0,1188.0,0.0,0.0,1188.0,1.0,0.0,1.0,0,1.0,1.0,3.0,4.0,6.0,1.0,1,1956.0,2,2.0,621.0,4.0,4.0,2.0,102.0,89.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,167700.0
70.0,3.0,69.30579531442663,10532.0,1.0,3,3.0,0.0,0,0.0,4,2.0,2.0,0.0,2,5.0,5.0,1960.0,1960,1.0,1.0,9.0,10.0,3,275.0,3.0,4.0,1.0,3.0,3.0,2.0,4,988.0,5.0,0.0,0.0,988.0,1.0,2,1.0,4.0,1721.0,0.0,0.0,1721.0,1.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,2.0,2,1960.0,2,2.0,626.0,4.0,4.0,2.0,50.0,84.0,0.0,0.0,0.0,0.0,0.0,12,2008,8.0,4.0,187880.0
